0,709534	0,523132	-0,472107	0,00341797
0,65741	-0,443481	-0,510071	0,333069
0,714172	0,524597	-0,463501	0,00463867
0,65741	-0,443481	-0,510071	0,333069
0,7146	0,522644	-0,464966	0,00354004
0,65741	-0,443481	-0,510071	0,333069
0,709229	0,518066	-0,478088	0,00335693
0,65741	-0,443481	-0,510071	0,333069
0,705139	0,521667	-0,480164	0,00427246
0,65741	-0,443481	-0,510071	0,333069
0,706421	0,518188	-0,482117	0,00323486
0,65741	-0,443481	-0,510071	0,333069
0,708252	0,515991	-0,481873	0,00213623
0,65741	-0,443481	-0,510071	0,333069
0,71167	0,515259	-0,477539	0,00140381
0,65741	-0,443542	-0,510071	0,333008
0,711914	0,520142	-0,471802	0,0020752
0,65741	-0,443542	-0,510071	0,333008
0,707336	0,519409	-0,479431	0,0022583
0,65741	-0,443542	-0,510071	0,333008
0,707886	0,525146	-0,472412	0,0032959
0,65741	-0,443542	-0,510132	0,333008
0,708923	0,5271	-0,468567	0,00335693
0,65741	-0,443542	-0,510132	0,333008
0,707642	0,528259	-0,469177	0,00378418
0,65741	-0,443542	-0,510132	0,333008
0,708252	0,531128	-0,465027	0,00415039
0,65741	-0,443542	-0,510132	0,333008
0,710754	0,532166	-0,460022	0,00402832
0,657349	-0,443604	-0,510132	0,332947
0,712402	0,534119	-0,4552	0,00445557
0,657349	-0,443604	-0,510132	0,332947
0,714355	0,536621	-0,449097	0,00476074
0,657349	-0,443604	-0,510132	0,332947
0,71991	0,532227	-0,445496	0,00384521
0,657349	-0,443604	-0,510132	0,332947
0,721436	0,531067	-0,444336	0,00396729
0,657349	-0,443604	-0,510132	0,332947
0,722107	0,531616	-0,442688	0,0043335
0,657349	-0,443604	-0,510132	0,332947
0,720642	0,533325	-0,442932	0,00488281
0,657349	-0,443604	-0,510132	0,332947
0,719421	0,534729	-0,443237	0,00549316
0,657349	-0,443604	-0,510132	0,332947
0,719055	0,536499	-0,441711	0,00598145
0,657349	-0,443604	-0,510132	0,332947
0,719666	0,537231	-0,439758	0,00604248
0,657349	-0,443604	-0,510132	0,332947
0,719971	0,538391	-0,437927	0,00634766
0,657349	-0,443604	-0,510132	0,332947
0,71936	0,540649	-0,436096	0,00683594
0,657349	-0,443604	-0,510132	0,332947
0,718567	0,540588	-0,4375	0,00701904
0,657349	-0,443604	-0,510132	0,332947
0,71814	0,539612	-0,439392	0,00689697
0,657349	-0,443604	-0,510132	0,332947
0,718445	0,539734	-0,438721	0,00695801
0,657349	-0,443604	-0,510132	0,332947
0,719177	0,539246	-0,438049	0,00689697
0,657349	-0,443604	-0,510132	0,332947
0,719727	0,539001	-0,4375	0,0067749
0,657349	-0,443604	-0,510132	0,332947
0,720276	0,537903	-0,437927	0,0065918
0,657349	-0,443604	-0,510132	0,332947
0,720276	0,533875	-0,442871	0,00561523
0,657349	-0,443604	-0,510132	0,332947
0,720703	0,525818	-0,451782	0,00323486
0,657349	-0,443604	-0,510132	0,332947
0,721558	0,512878	-0,465088	-0,00323486
0,657349	-0,443604	-0,510132	0,332947
0,723389	0,485901	-0,489746	-0,0276489
0,657349	-0,443604	-0,510132	0,332947
0,726929	0,449585	-0,515991	-0,0563965
0,657349	-0,443665	-0,510132	0,332947
0,733826	0,417542	-0,530334	-0,0770874
0,657349	-0,443665	-0,510132	0,332947
0,733032	0,392761	-0,54718	-0,0947876
0,657349	-0,443604	-0,510132	0,332947
0,733582	0,36853	-0,560486	-0,109375
0,657349	-0,443604	-0,510132	0,332947
0,733032	0,349304	-0,570618	-0,122498
0,657349	-0,443604	-0,510132	0,332947
0,729248	0,333801	-0,582153	-0,13385
0,657349	-0,443604	-0,510132	0,332947
0,726379	0,320618	-0,590942	-0,142639
0,657349	-0,443604	-0,510132	0,332947
0,722534	0,309448	-0,599731	-0,14978
0,657349	-0,443604	-0,510132	0,332947
0,722473	0,296875	-0,604553	-0,156189
0,657349	-0,443604	-0,510132	0,332947
0,722107	0,286133	-0,608887	-0,16095
0,657349	-0,443604	-0,510132	0,332947
0,725708	0,276184	-0,608337	-0,164307
0,657349	-0,443604	-0,510132	0,332947
0,736267	0,266785	-0,599243	-0,166443
0,657349	-0,443604	-0,510132	0,332947
0,774414	0,242615	-0,562134	-0,159485
0,657349	-0,443604	-0,510132	0,332947
0,793457	0,231628	-0,541016	-0,155212
0,657349	-0,443604	-0,510132	0,332947
0,812073	0,221863	-0,518372	-0,150513
0,657349	-0,443604	-0,510132	0,332947
0,830566	0,212036	-0,493896	-0,145874
0,657349	-0,443604	-0,510132	0,332947
0,84967	0,201599	-0,466431	-0,140991
0,657349	-0,443604	-0,510132	0,332947
0,869995	0,188232	-0,43512	-0,135254
0,657349	-0,443604	-0,510132	0,332947
0,907471	0,150635	-0,372192	-0,12384
0,657349	-0,443604	-0,510132	0,332947
0,924194	0,135559	-0,337585	-0,11615
0,657349	-0,443604	-0,510132	0,332947
0,939392	0,12384	-0,301331	-0,106506
0,657349	-0,443604	-0,510132	0,332947
0,950867	0,115784	-0,270081	-0,0977173
0,657349	-0,443604	-0,510132	0,332947
0,959045	0,108521	-0,245239	-0,0914307
0,657349	-0,443604	-0,510132	0,332947
0,964905	0,101685	-0,225952	-0,0871582
0,657349	-0,443604	-0,510132	0,332947
0,969482	0,0968628	-0,209351	-0,0830078
0,657349	-0,443604	-0,510132	0,332947
0,9729	0,0933838	-0,195984	-0,0794067
0,657349	-0,443604	-0,510132	0,332947
0,974731	0,0913696	-0,188354	-0,0775146
0,657349	-0,443604	-0,510132	0,332947
0,97467	0,0908203	-0,188843	-0,078064
0,657349	-0,443604	-0,510132	0,332947
0,972656	0,09198	-0,197632	-0,0803833
0,657349	-0,443604	-0,510132	0,332947
0,969116	0,0948486	-0,211487	-0,0838623
0,657349	-0,443604	-0,510132	0,332947
0,963623	0,101013	-0,231262	-0,0880127
0,657349	-0,443604	-0,510132	0,332947
0,955627	0,111328	-0,25647	-0,0928955
0,657349	-0,443604	-0,510132	0,332947
0,945435	0,124695	-0,284668	-0,0978394
0,657349	-0,443604	-0,510132	0,332947
0,932068	0,14093	-0,317261	-0,103699
0,657349	-0,443604	-0,510132	0,332947
0,914185	0,161499	-0,355042	-0,110107
0,657349	-0,443604	-0,510132	0,332947
0,89563	0,181519	-0,389404	-0,115173
0,657349	-0,443604	-0,510132	0,332947
0,876404	0,202881	-0,420532	-0,117981
0,657349	-0,443604	-0,510132	0,332947
0,856812	0,221436	-0,44928	-0,122375
0,657349	-0,443604	-0,510132	0,332947
0,837769	0,237061	-0,475708	-0,125061
0,657349	-0,443604	-0,510132	0,332947
0,818054	0,249329	-0,501526	-0,130615
0,657349	-0,443604	-0,510132	0,332947
0,800598	0,258362	-0,523376	-0,135559
0,657349	-0,443604	-0,510132	0,332947
0,765442	0,274475	-0,563782	-0,144592
0,657349	-0,443604	-0,510132	0,332947
0,747986	0,283997	-0,581421	-0,147766
0,657349	-0,443604	-0,510132	0,332947
0,733887	0,292236	-0,594604	-0,149841
0,657349	-0,443604	-0,510132	0,332947
0,722717	0,298523	-0,604675	-0,151428
0,657349	-0,443604	-0,510132	0,332947
0,714844	0,302246	-0,611938	-0,152466
0,657349	-0,443604	-0,510132	0,332947
0,714844	0,302246	-0,611938	-0,152466
0,657349	-0,443604	-0,510132	0,332947
0,707275	0,307373	-0,61792	-0,153076
0,657349	-0,443604	-0,510132	0,332947
0,70105	0,312927	-0,622131	-0,153442
0,657349	-0,443604	-0,510132	0,332947
0,694214	0,327148	-0,62262	-0,15271
0,657349	-0,443604	-0,510132	0,332947
0,69635	0,337891	-0,615234	-0,149963
0,657349	-0,443604	-0,510132	0,332947
0,693665	0,359863	-0,607117	-0,143982
0,657349	-0,443604	-0,510132	0,332947
0,692688	0,387573	-0,592896	-0,135742
0,657349	-0,443604	-0,510132	0,332947
0,693665	0,414063	-0,576294	-0,123779
0,657349	-0,443604	-0,510132	0,332947
0,695435	0,441956	-0,55603	-0,108948
0,657349	-0,443604	-0,510132	0,332947
0,69696	0,511353	-0,496887	-0,0762939
0,657349	-0,443604	-0,510132	0,332947
0,695923	0,545959	-0,461426	-0,0679932
0,657349	-0,443604	-0,510132	0,332947
0,696167	0,57489	-0,425171	-0,064209
0,657349	-0,443604	-0,510132	0,332947
0,698792	0,597107	-0,388733	-0,0632324
0,657349	-0,443604	-0,510132	0,332947
0,699646	0,619263	-0,350281	-0,06604
0,657349	-0,443604	-0,510132	0,332947
0,699402	0,635681	-0,319458	-0,0682373
0,657349	-0,443604	-0,510132	0,332947
0,702026	0,645447	-0,292542	-0,0708008
0,657349	-0,443604	-0,510132	0,332947
0,705139	0,652649	-0,267334	-0,072998
0,657349	-0,443604	-0,510132	0,332947
0,708557	0,657043	-0,246216	-0,0751953
0,657349	-0,443604	-0,510132	0,332947
0,710327	0,659241	-0,234436	-0,0765991
0,657349	-0,443604	-0,510132	0,332947
0,711609	0,660645	-0,226135	-0,0776978
0,657349	-0,443604	-0,510132	0,332947
0,71283	0,661011	-0,220825	-0,0786743
0,657349	-0,443604	-0,510132	0,332947
0,713196	0,661255	-0,21875	-0,0789795
0,657349	-0,443604	-0,510132	0,332947
0,712952	0,66156	-0,218872	-0,0788574
0,657349	-0,443604	-0,510132	0,332947
0,712524	0,661926	-0,219055	-0,0786133
0,657349	-0,443604	-0,510132	0,332947
0,712097	0,662048	-0,220154	-0,0784302
0,657349	-0,443604	-0,510132	0,332947
0,711304	0,661682	-0,223755	-0,078125
0,657349	-0,443604	-0,510132	0,332947
0,710022	0,659973	-0,23291	-0,0778809
0,657349	-0,443604	-0,510132	0,332947
0,706848	0,656921	-0,250854	-0,0765381
0,657349	-0,443604	-0,510132	0,332947
0,702454	0,651855	-0,275757	-0,074707
0,657349	-0,443604	-0,510132	0,332947
0,698425	0,642395	-0,306885	-0,0732422
0,657349	-0,443604	-0,510132	0,332947
0,695984	0,622986	-0,349304	-0,0738525
0,657349	-0,443604	-0,510132	0,332947
0,692749	0,594971	-0,400696	-0,0744019
0,657349	-0,443604	-0,510132	0,332947
0,692261	0,557678	-0,451538	-0,0767212
0,657349	-0,443604	-0,510132	0,332947
0,691528	0,519226	-0,495117	-0,0841675
0,657349	-0,443604	-0,510132	0,332947
0,689514	0,48291	-0,531555	-0,0939331
0,657349	-0,443604	-0,510132	0,332947
0,68634	0,449463	-0,561951	-0,105652
0,657349	-0,443604	-0,510132	0,332947
0,683411	0,417664	-0,586365	-0,120911
0,657349	-0,443604	-0,510132	0,332947
0,681946	0,384827	-0,607605	-0,133057
0,657349	-0,443604	-0,510132	0,332947
0,687012	0,325195	-0,630859	-0,15564
0,657349	-0,443604	-0,510132	0,332947
0,693787	0,304993	-0,631165	-0,165039
0,657349	-0,443604	-0,510132	0,332947
0,709045	0,294006	-0,615784	-0,177979
0,657349	-0,443604	-0,510132	0,332947
0,738159	0,281006	-0,58313	-0,190063
0,657349	-0,443604	-0,510132	0,332947
0,769958	0,267395	-0,547546	-0,189392
0,657349	-0,443604	-0,510132	0,332947
0,800537	0,255676	-0,509583	-0,184631
0,657349	-0,443604	-0,510132	0,332947
0,825684	0,24469	-0,476379	-0,177307
0,657349	-0,443604	-0,510132	0,332947
0,846558	0,235535	-0,445618	-0,171143
0,657349	-0,443604	-0,510132	0,332947
0,860168	0,231506	-0,423523	-0,164734
0,657349	-0,443604	-0,510132	0,332947
0,867126	0,241211	-0,406799	-0,15625
0,657349	-0,443604	-0,510132	0,332947
0,865051	0,261841	-0,401917	-0,147217
0,657349	-0,443604	-0,510132	0,332947
0,856262	0,289978	-0,404602	-0,137939
0,657349	-0,443604	-0,510132	0,332947
0,845215	0,321411	-0,407593	-0,127014
0,657349	-0,443604	-0,510132	0,332947
0,835815	0,357361	-0,401489	-0,111694
0,657349	-0,443604	-0,510132	0,332947
0,826965	0,39386	-0,390442	-0,0923462
0,657349	-0,443604	-0,510132	0,332947
0,820129	0,423584	-0,377869	-0,0717773
0,657349	-0,443604	-0,510132	0,332947
0,816467	0,448242	-0,360779	-0,0481567
0,657349	-0,443604	-0,510132	0,332947
0,815674	0,463928	-0,343872	-0,0344849
0,658325	-0,44635	-0,507385	0,331482
0,817261	0,475525	-0,324829	-0,0220947
0,659424	-0,449219	-0,504456	0,329956
0,81958	0,48291	-0,308167	-0,0122681
0,660095	-0,450928	-0,502747	0,329041
0,819214	0,489441	-0,298767	-0,00640869
0,661194	-0,453552	-0,5	0,327271
0,817078	0,494446	-0,296509	-0,00366211
0,661011	-0,454834	-0,498779	0,327698
0,812134	0,502258	-0,297058	-0,000488281
0,662109	-0,460266	-0,49469	0,324219
0,805786	0,510315	-0,300537	0,00183105
0,663147	-0,465637	-0,489807	0,321777
0,800781	0,515686	-0,304626	0,00286865
0,661621	-0,466858	-0,490662	0,321777
0,797729	0,519531	-0,306091	0,00415039
0,662598	-0,46991	-0,487671	0,319885
0,798096	0,519592	-0,304993	0,00445557
0,661438	-0,467834	-0,489441	0,322571
0,800903	0,518127	-0,300171	0,0055542
0,65979	-0,463196	-0,493591	0,326233
0,801941	0,519287	-0,295288	0,00762939
0,659668	-0,462646	-0,494141	0,326477
0,800659	0,522034	-0,293884	0,00909424
0,660278	-0,464905	-0,492065	0,325195
0,797913	0,520264	-0,304382	0,00585938
0,660522	-0,465759	-0,490967	0,325134
0,796204	0,516113	-0,315674	0,0010376
0,659424	-0,463684	-0,493103	0,327209
0,792603	0,516479	-0,324097	-0,000610352
0,660339	-0,466736	-0,490295	0,325134
0,790283	0,516663	-0,329346	-0,00390625
0,660583	-0,467896	-0,489319	0,324524
0,78363	0,524414	-0,333069	-0,00146484
0,660645	-0,476257	-0,483826	0,320374
0,782104	0,525635	-0,334717	-0,0010376
0,659668	-0,475403	-0,485229	0,321594
0,781555	0,523682	-0,338989	-0,00372314
0,658508	-0,473633	-0,486877	0,323975
0,778503	0,518616	-0,353271	-0,0109863
0,657715	-0,472412	-0,488037	0,325623
0,777893	0,516846	-0,357239	-0,0131226
0,657532	-0,472168	-0,488281	0,32605
0,776917	0,514465	-0,362549	-0,0161743
0,657349	-0,471802	-0,488586	0,326477
0,776123	0,512634	-0,36676	-0,019165
0,657349	-0,471802	-0,488586	0,326477
0,776001	0,512329	-0,367371	-0,0193481
0,657349	-0,471802	-0,488525	0,326477
0,775146	0,510071	-0,37207	-0,0221558
0,65741	-0,471802	-0,488525	0,326477
0,772949	0,504822	-0,38324	-0,0288086
0,65741	-0,471802	-0,488525	0,326477
0,769836	0,497803	-0,397766	-0,0371704
0,65741	-0,471802	-0,488525	0,326477
0,769836	0,497803	-0,397766	-0,0371094
0,65741	-0,471802	-0,488525	0,326477
0,769836	0,497803	-0,397766	-0,0371094
0,65741	-0,471802	-0,488525	0,326477
0,769836	0,497803	-0,397766	-0,0371094
0,65741	-0,471802	-0,488525	0,326477
0,769836	0,497803	-0,397766	-0,0371094
0,65741	-0,471802	-0,488525	0,326477
0,769836	0,497803	-0,397766	-0,0371094
0,65741	-0,471802	-0,488525	0,326477
0,769836	0,497803	-0,397766	-0,0371094
0,65741	-0,471802	-0,488525	0,326477
0,769836	0,497803	-0,397766	-0,0371094
0,65741	-0,471802	-0,488525	0,326477
0,769836	0,497803	-0,397766	-0,0371094
0,65741	-0,471802	-0,488525	0,326477
0,769836	0,497742	-0,397827	-0,0371094
0,65741	-0,471802	-0,488525	0,326477
0,769836	0,497742	-0,397827	-0,0371094
0,65741	-0,471802	-0,488525	0,326477
0,769836	0,497742	-0,397827	-0,0371094
0,65741	-0,471802	-0,488525	0,326477
0,769836	0,497742	-0,397827	-0,0371094
0,65741	-0,471802	-0,488525	0,326477
